order_id,date,customer_id,product,category,region,quantity,unit_price,discount_pct,discount,revenue,cost,profit,payment_method,channel
ORD100592,2023-05-13,CUST1099,Product_04,Beauty,North,1,336.91,0.0,0.0,336.91,196.6,140.31,UPI,Online
ORD100498,2024-11-05,CUST1391,Product_06,Home,South,5,71.14,0.0,0.0,355.7,234.82,120.88,Cash,Offline
ORD100138,2023-01-15,CUST1340,Product_21,Electronics,South,2,390.3,0.0,0.0,780.6,483.55,297.05,Cash,Online
ORD100062,2024-05-23,CUST1775,Product_04,Home,North,2,397.37,0.0,0.0,794.74,568.56,226.18,Wallet,Online
ORD100471,2023-08-06,CUST1065,Product_11,Clothing,East,1,544.43,0.0,0.0,544.43,366.03,178.4,Card,Offline
ORD100647,2023-12-27,CUST1637,Product_12,Sports,North,3,83.58,0.0,0.0,250.74,189.33,61.41,Card,Online
ORD100128,2024-06-30,CUST1301,Product_02,Electronics,South,4,55.9,15.0,33.54,190.06,159.36,30.7,Cash,Online
ORD100976,2023-04-23,CUST1833,Product_09,Sports,North,2,251.53,5.0,25.15,477.91,288.31,189.6,UPI,Online
ORD100520,2024-08-27,CUST1616,Product_09,Home,South,2,205.45,0.0,0.0,410.9,258.93,151.97,Card,Online
ORD100838,2024-02-09,CUST1311,Product_25,Electronics,North,3,393.17,0.0,0.0,1179.51,800.44,379.07,NetBanking,Offline
ORD100962,2023-07-13,CUST1338,Product_01,Clothing,North,2,17.15,15.0,5.14,29.16,24.08,5.08,Wallet,Offline
ORD100064,2023-07-25,CUST1219,Product_15,Electronics,North,2,326.39,15.0,97.92,554.86,521.14,33.72,NetBanking,Online
ORD100812,2023-07-24,CUST1052,Product_02,Sports,North,1,94.88,0.0,0.0,94.88,65.68,29.2,Wallet,Online
ORD100014,2024-01-08,CUST1284,Product_22,Beauty,West,4,93.67,0.0,0.0,374.68,261.37,113.31,Card,Offline
ORD100156,2023-08-31,CUST1948,Product_11,Home,East,7,379.45,15.0,398.42,2257.73,1752.49,505.24,Cash,Offline
ORD100040,2024-07-16,CUST1269,Product_14,Clothing,West,4,536.71,0.0,0.0,2146.84,1192.64,954.2,Card,Online
ORD100492,2023-09-15,CUST1759,Product_07,Beauty,North,3,409.41,0.0,0.0,1228.23,880.85,347.38,Card,Offline
ORD100379,2023-09-03,CUST1308,Product_11,Home,South,4,461.61,5.0,92.32,1754.12,1410.68,343.44,NetBanking,Offline
ORD100187,2024-11-07,CUST1314,Product_25,Sports,North,2,328.9,0.0,0.0,657.8,504.33,153.47,Card,Offline
ORD100763,2023-12-14,CUST1602,Product_11,Clothing,East,2,439.78,0.0,0.0,879.56,504.87,374.69,Card,Online
ORD100216,2023-08-13,CUST1859,Product_03,Beauty,East,5,215.86,0.0,0.0,1079.3,661.06,418.24,UPI,Online
ORD100791,2024-03-10,CUST1868,Product_22,Home,South,1,124.83,0.0,0.0,124.83,88.29,36.54,NetBanking,Online
ORD100052,2023-11-12,CUST1694,Product_07,Beauty,East,1,341.4,0.0,0.0,341.4,243.53,97.87,Card,Online
ORD100878,2024-10-27,CUST1975,Product_13,Home,East,1,208.7,0.0,0.0,208.7,163.84,44.86,NetBanking,Offline
ORD100337,2023-07-11,CUST1260,Product_03,Sports,East,7,303.43,0.0,0.0,2124.01,1290.91,833.1,Cash,Online
ORD100748,2024-12-14,CUST1255,Product_25,Sports,East,3,352.57,15.0,158.66,899.05,701.82,197.23,NetBanking,Online
ORD100719,2023-08-30,CUST1474,Product_07,Sports,South,3,335.84,0.0,0.0,1007.52,699.87,307.65,Card,Offline
ORD100724,2023-03-06,CUST1992,Product_26,Sports,East,3,178.45,0.0,0.0,535.35,337.63,197.72,UPI,Offline
ORD100295,2024-05-24,CUST1245,Product_18,Home,North,1,443.96,10.0,44.4,399.56,249.17,150.39,NetBanking,Online
ORD100701,2023-06-27,CUST1027,Product_04,Electronics,South,3,330.74,5.0,49.61,942.61,551.79,390.82,NetBanking,Online
ORD100251,2023-05-28,CUST1911,Product_08,Clothing,East,3,293.23,0.0,0.0,879.69,693.07,186.62,Card,Online
ORD100726,2023-08-12,CUST1782,Product_02,Electronics,East,2,72.8,5.0,7.28,138.32,92.05,46.27,NetBanking,Offline
ORD100461,2024-03-10,CUST1030,Product_08,Clothing,West,2,423.75,0.0,0.0,847.5,476.62,370.88,UPI,Online
ORD100455,2024-03-22,CUST1837,Product_11,Home,West,4,438.09,20.0,350.47,1401.89,1386.33,15.56,Card,Online
ORD100996,2024-08-18,CUST1372,Product_08,Clothing,West,1,410.04,5.0,20.5,389.54,317.69,71.85,NetBanking,Online
ORD100815,2023-04-21,CUST1693,Product_03,Sports,East,5,177.94,10.0,88.97,800.73,589.51,211.22,Card,Online
ORD100862,2023-01-08,CUST1831,Product_30,Sports,South,6,378.71,15.0,340.84,1931.42,1475.92,455.5,Card,Offline
ORD100269,2023-10-31,CUST1570,Product_02,Beauty,North,3,83.25,5.0,12.49,237.26,143.81,93.45,Card,Online
ORD100201,2024-07-17,CUST1594,Product_14,Clothing,West,3,377.41,0.0,0.0,1132.23,733.31,398.92,Card,Online
ORD100161,2024-07-27,CUST1473,Product_20,Sports,North,2,338.95,0.0,0.0,677.9,509.02,168.88,Wallet,Online
ORD100555,2024-12-29,CUST1364,Product_06,Sports,East,3,69.02,5.0,10.35,196.71,148.24,48.47,NetBanking,Online
ORD100729,2023-10-09,CUST1718,Product_11,Beauty,East,3,518.91,0.0,0.0,1556.73,1081.75,474.98,Card,Online
ORD100401,2024-10-26,CUST1672,Product_10,Clothing,East,1,498.55,5.0,24.93,473.62,372.91,100.71,Wallet,Online
ORD100702,2024-06-23,CUST1454,Product_06,Electronics,South,5,63.66,0.0,0.0,318.3,195.96,122.34,UPI,Offline
ORD100476,2024-09-03,CUST1387,Product_07,Sports,North,2,518.17,5.0,51.82,984.52,692.1,292.42,Wallet,Offline
ORD100821,2023-12-26,CUST1620,Product_11,Sports,South,4,563.38,0.0,0.0,2253.52,1582.27,671.25,NetBanking,Online
ORD100771,2023-04-28,CUST1499,Product_18,Electronics,North,1,383.18,5.0,19.16,364.02,214.91,149.11,Card,Online
ORD100105,2023-05-19,CUST1059,Product_13,Clothing,North,3,225.72,10.0,67.72,609.44,538.68,70.76,Card,Offline
ORD100565,2023-03-17,CUST1799,Product_17,Beauty,North,2,504.75,15.0,151.42,858.08,623.45,234.63,Cash,Online
ORD100389,2024-11-15,CUST1670,Product_07,Sports,West,1,308.69,0.0,0.0,308.69,232.8,75.89,Cash,Online
ORD100001,2024-03-11,CUST1967,Product_09,Clothing,East,2,265.18,0.0,0.0,530.36,390.01,140.35,UPI,Offline
ORD100937,2024-09-15,CUST1647,Product_29,Beauty,North,4,296.3,0.0,0.0,1185.2,872.4,312.8,UPI,Online
ORD100982,2023-11-16,CUST1501,Product_27,Sports,South,3,292.24,0.0,0.0,876.72,656.6,220.12,Card,Online
ORD100561,2024-09-03,CUST1209,Product_06,Beauty,West,4,92.51,20.0,74.01,296.03,221.21,74.82,Card,Online
ORD100080,2023-09-28,CUST1977,Product_15,Sports,East,5,270.33,0.0,0.0,1351.65,820.23,531.42,Card,Online
ORD100205,2024-01-22,CUST1386,Product_04,Electronics,South,2,267.75,0.0,0.0,535.5,382.45,153.05,Wallet,Offline
ORD100034,2024-05-25,CUST1123,Product_12,Clothing,South,2,134.27,0.0,0.0,268.54,153.14,115.4,Card,Offline
ORD100775,2023-08-24,CUST1568,Product_29,Home,West,3,198.18,0.0,0.0,594.54,330.11,264.43,UPI,Offline
ORD100508,2023-02-12,CUST1454,Product_25,Electronics,West,1,552.77,5.0,27.64,525.13,407.29,117.84,Card,Online
ORD100427,2024-01-05,CUST1688,Product_11,Electronics,South,6,363.93,0.0,0.0,2183.58,1565.05,618.53,Card,Online
ORD100454,2024-12-04,CUST1724,Product_24,Home,West,3,258.95,0.0,0.0,776.85,607.22,169.63,NetBanking,Online
ORD100366,2024-07-19,CUST1228,Product_04,Electronics,North,3,369.2,0.0,0.0,1107.6,640.05,467.55,UPI,Online
ORD100091,2023-08-05,CUST1129,Product_02,Electronics,West,2,91.56,0.0,0.0,183.12,142.0,41.12,UPI,Offline
ORD100339,2024-05-26,CUST1205,Product_29,Beauty,West,3,187.45,0.0,0.0,562.35,316.95,245.4,Card,Offline
ORD100897,2023-08-19,CUST1198,Product_14,Sports,North,1,504.57,0.0,0.0,504.57,399.99,104.58,NetBanking,Online
ORD100564,2023-08-21,CUST1364,Product_25,Home,West,3,577.69,0.0,0.0,1733.07,1288.83,444.24,Card,Offline
ORD100345,2023-02-15,CUST1229,Product_22,Electronics,South,1,89.41,10.0,8.94,80.47,64.3,16.17,UPI,Online
ORD100776,2024-01-24,CUST1163,Product_13,Clothing,North,2,198.28,0.0,0.0,396.56,228.75,167.81,Card,Online
ORD100241,2023-05-04,CUST1089,Product_16,Clothing,East,2,44.97,0.0,0.0,89.94,70.18,19.76,UPI,Online
ORD100013,2023-03-29,CUST1608,Product_07,Beauty,North,9,404.29,0.0,0.0,3638.61,2080.31,1558.3,UPI,Offline
ORD100315,2024-11-18,CUST1267,Product_21,Clothing,East,5,509.71,20.0,509.71,2038.84,1514.57,524.27,NetBanking,Online
ORD100600,2024-05-06,CUST1217,Product_19,Clothing,South,4,405.95,5.0,81.19,1542.61,1115.39,427.22,UPI,Online
ORD100387,2024-05-20,CUST1458,Product_19,Beauty,East,3,336.82,0.0,0.0,1010.46,785.34,225.12,NetBanking,Offline
ORD100273,2023-02-06,CUST1816,Product_26,Beauty,West,4,145.98,5.0,29.2,554.72,411.55,143.17,Card,Offline
ORD100166,2023-12-06,CUST1427,Product_03,Electronics,West,5,311.81,5.0,77.95,1481.1,902.7,578.4,Card,Online
ORD100840,2024-10-06,CUST1627,Product_11,Sports,South,1,526.5,10.0,52.65,473.85,366.57,107.28,Wallet,Online
ORD100992,2023-06-21,CUST1345,Product_02,Beauty,East,5,97.87,20.0,97.87,391.48,309.41,82.07,Cash,Offline
ORD100646,2024-03-31,CUST1594,Product_23,Clothing,South,3,157.2,0.0,0.0,471.6,299.03,172.57,Card,Online
ORD100818,2023-04-05,CUST1742,Product_05,Home,East,2,458.1,0.0,0.0,916.2,712.86,203.34,Cash,Offline
ORD100484,2023-08-11,CUST1737,Product_20,Home,North,3,374.53,0.0,0.0,1123.59,667.54,456.05,Wallet,Online
ORD100980,2023-03-31,CUST1140,Product_21,Home,West,7,404.68,0.0,0.0,2832.76,1889.35,943.41,Card,Online
ORD100504,2023-09-25,CUST1933,Product_24,Electronics,East,7,392.67,0.0,0.0,2748.69,1691.4,1057.29,Wallet,Offline
ORD100831,2023-02-20,CUST1679,Product_16,Clothing,East,3,36.64,15.0,16.49,93.43,69.61,23.82,Card,Online
ORD100243,2023-11-22,CUST1087,Product_16,Clothing,East,2,35.35,0.0,0.0,70.7,51.1,19.6,UPI,Offline
ORD100566,2023-09-22,CUST1467,Product_10,Sports,South,4,527.07,0.0,0.0,2108.28,1612.7,495.58,UPI,Online
ORD100875,2023-08-04,CUST1198,Product_05,Beauty,North,1,466.7,15.0,70.0,396.7,328.34,68.36,Card,Online
ORD100562,2024-01-31,CUST1294,Product_15,Home,West,3,407.78,0.0,0.0,1223.34,913.74,309.6,Card,Online
ORD100686,2024-04-15,CUST1562,Product_25,Beauty,West,4,388.02,20.0,310.42,1241.66,1211.9,29.76,UPI,Offline
ORD100189,2023-08-22,CUST1753,Product_19,Home,West,2,308.63,0.0,0.0,617.26,471.44,145.82,Card,Online
ORD100782,2024-07-31,CUST1846,Product_05,Beauty,South,3,458.37,5.0,68.76,1306.35,840.97,465.38,Wallet,Online
ORD100699,2024-11-28,CUST1186,Product_10,Clothing,South,4,375.66,5.0,75.13,1427.51,836.02,591.49,Card,Online
ORD100475,2024-07-04,CUST1099,Product_21,Electronics,East,2,438.06,5.0,43.81,832.31,525.83,306.48,Cash,Online
ORD100681,2024-05-27,CUST1134,Product_05,Electronics,East,7,483.93,0.0,0.0,3387.51,2492.27,895.24,NetBanking,Offline
ORD100510,2023-10-12,CUST1325,Product_05,Electronics,North,2,452.92,5.0,45.29,860.55,718.0,142.55,UPI,Online
ORD100058,2023-04-02,CUST1843,Product_02,Home,South,3,81.35,10.0,24.41,219.64,144.42,75.22,Card,Online
ORD100474,2023-12-07,CUST1319,Product_25,Electronics,East,1,518.3,5.0,25.91,492.39,311.25,181.14,Card,Online
ORD100560,2023-06-26,CUST1014,Product_13,Clothing,East,1,261.98,0.0,0.0,261.98,193.6,68.38,UPI,Online
ORD100856,2023-04-17,CUST1613,Product_06,Beauty,North,1,72.25,5.0,3.61,68.64,49.22,19.42,Wallet,Offline
ORD100747,2024-11-07,CUST1458,Product_20,Clothing,East,5,305.18,5.0,76.3,1449.6,1042.23,407.37,Card,Offline
ORD100252,2024-12-11,CUST1309,Product_13,Home,West,2,186.54,5.0,18.65,354.43,218.37,136.06,UPI,Online
ORD100021,2024-05-06,CUST1130,Product_13,Electronics,North,1,141.7,20.0,28.34,113.36,78.12,35.24,Card,Online
ORD100313,2024-10-01,CUST1070,Product_04,Home,North,4,367.46,5.0,73.49,1396.35,837.54,558.81,UPI,Offline
ORD100459,2023-06-03,CUST1197,Product_03,Clothing,West,2,184.95,5.0,18.5,351.4,267.18,84.22,Card,Online
ORD100160,2024-07-10,CUST1972,Product_07,Clothing,East,2,545.32,5.0,54.53,1036.11,681.53,354.58,Card,Online
ORD100276,2023-08-21,CUST1719,Product_08,Sports,East,2,359.74,0.0,0.0,719.48,553.88,165.6,UPI,Online
ORD100955,2023-01-04,CUST1038,Product_20,Electronics,North,1,501.74,0.0,0.0,501.74,394.86,106.88,UPI,Online
ORD100191,2024-10-25,CUST1470,Product_21,Home,West,1,363.64,15.0,54.55,309.09,235.62,73.47,UPI,Online
ORD100385,2024-02-12,CUST1903,Product_07,Home,North,2,342.15,0.0,0.0,684.3,430.66,253.64,Card,Online
ORD100805,2024-02-05,CUST1519,Product_17,Beauty,South,1,344.9,10.0,34.49,310.41,207.39,103.02,NetBanking,Online
ORD100413,2023-02-23,CUST1893,Product_11,Beauty,East,4,439.05,15.0,263.43,1492.77,1263.21,229.56,Card,Online
ORD100491,2023-12-02,CUST1807,Product_19,Beauty,South,5,432.35,0.0,0.0,2161.75,1373.89,787.86,Card,Online
ORD100343,2023-06-07,CUST1330,Product_07,Electronics,East,2,380.05,10.0,76.01,684.09,581.75,102.34,Card,Offline
ORD100769,2024-11-04,CUST1520,Product_17,Sports,South,4,351.71,10.0,140.68,1266.16,816.32,449.84,Card,Online
ORD100308,2024-05-18,CUST1327,Product_14,Electronics,West,4,455.27,0.0,0.0,1821.08,1321.07,500.01,UPI,Online
ORD100661,2024-11-15,CUST1473,Product_02,Clothing,South,3,80.08,5.0,12.01,228.23,144.32,83.91,UPI,Offline
ORD100130,2024-04-06,CUST1661,Product_09,Home,West,6,276.1,10.0,165.66,1490.94,1037.34,453.6,Cash,Online
ORD100663,2023-06-22,CUST1292,Product_10,Beauty,South,6,502.26,0.0,0.0,3013.56,2305.26,708.3,Card,Offline
ORD100871,2024-06-09,CUST1505,Product_13,Sports,West,3,200.66,5.0,30.1,571.88,423.99,147.89,UPI,Online
ORD100099,2024-06-04,CUST1661,Product_04,Clothing,South,3,248.4,0.0,0.0,745.2,545.11,200.09,Cash,Online
ORD100372,2024-10-24,CUST1764,Product_10,Clothing,West,4,597.52,5.0,119.5,2270.58,1683.99,586.59,NetBanking,Offline
ORD100087,2024-12-25,CUST1379,Product_30,Electronics,North,3,346.54,0.0,0.0,1039.62,802.22,237.4,UPI,Online
ORD100458,2023-03-17,CUST1882,Product_06,Home,East,5,55.05,5.0,13.76,261.49,213.25,48.24,UPI,Online
ORD100330,2024-08-31,CUST1918,Product_05,Beauty,South,2,297.53,10.0,59.51,535.55,365.15,170.4,UPI,Online
ORD100214,2023-08-08,CUST1679,Product_05,Sports,West,4,479.44,0.0,0.0,1917.76,1267.6,650.16,Card,Online
ORD100466,2023-03-10,CUST1324,Product_24,Sports,North,4,395.51,5.0,79.1,1502.94,920.4,582.54,UPI,Online
ORD100121,2024-05-17,CUST1519,Product_11,Sports,North,3,477.9,5.0,71.69,1362.01,818.45,543.56,Cash,Offline
ORD100614,2024-02-26,CUST1739,Product_02,Clothing,North,3,88.24,10.0,26.47,238.25,166.22,72.03,Card,Offline
ORD100020,2023-12-10,CUST1957,Product_03,Sports,North,3,243.3,0.0,0.0,729.9,465.59,264.31,UPI,Offline
ORD100700,2023-11-12,CUST1054,Product_11,Home,North,2,558.08,5.0,55.81,1060.35,654.02,406.33,Card,Offline
ORD100071,2023-04-16,CUST1885,Product_04,Sports,South,3,335.77,20.0,201.46,805.85,705.52,100.33,Cash,Offline
ORD100106,2024-05-13,CUST1182,Product_11,Beauty,North,3,365.55,10.0,109.66,986.99,813.33,173.66,NetBanking,Online
ORD100270,2023-09-11,CUST1731,Product_06,Beauty,North,4,64.7,0.0,0.0,258.8,145.75,113.05,NetBanking,Online
ORD100860,2023-01-26,CUST1488,Product_01,Clothing,North,3,20.7,5.0,3.1,59.0,45.22,13.78,Card,Online
ORD100435,2023-02-27,CUST1704,Product_15,Electronics,South,3,345.59,20.0,207.35,829.42,645.97,183.45,Card,Online
ORD100102,2024-10-09,CUST1012,Product_14,Home,South,6,534.28,10.0,320.57,2885.11,2306.79,578.32,NetBanking,Offline
